Unique id,Observation date,Latitude,Longitude
22529,2012-09-26,41.98341130719594,-87.69821198657344
22535,2012-09-29,41.76937140191418,-87.61830028809965
22496,2012-09-18,41.6838880651103,-87.62838254168845
22410,2012-06-21,41.88742436400076,-87.75042738340971
22526,2012-09-26,41.79909399509079,-87.69368434370354
4785,2012-01-05,41.970291002692,-87.75898245481322
22494,2012-09-15,41.99526954848544,-87.76498380154295
22524,2012-09-25,41.74322012954117,-87.72285585454973
22591,2012-10-10,41.86106231793755,-87.71175333466415
22609,2012-10-14,41.88447876845041,-87.71161752068966
22546,2012-10-02,41.797624756699484,-87.65496441992433
22553,2012-10-02,41.76968445314157,-87.58373152445729
22581,2012-10-09,41.90859557571108,-87.76076524070324
24551,2013-11-14,41.96565362237354,-87.64866255120562
22547,2012-10-01,41.965133764709186,-87.66201441368995
22636,2012-10-20,41.7807893153366,-87.59384811493217
22603,2012-10-12,41.83704371451018,-87.7111792296424
22597,2012-10-11,41.89649882091428,-87.63120524860936
22630,2012-10-20,41.79187016066322,-87.7820046303372
22663,2012-10-24,41.92364815472102,-87.79097483454778
22644,2012-10-21,41.87127407357244,-87.693547198147
22680,2012-10-27,41.88531843618722,-87.72096934436287
22649,2012-09-29,41.93542523315569,-87.72832963969199
22656,2012-10-24,41.8977016468884,-87.75077189901415
10613,2013-02-09,41.882357,-87.725837
22744,2012-11-14,41.67142870015332,-87.60954143547225
22664,2012-10-25,41.6838880651103,-87.62838254168845
22250,2012-06-01,41.797624756699484,-87.65496441992433
22700,2012-11-02,41.75588353382927,-87.5546155874114
22727,2012-11-07,41.96083215578712,-87.73765516959546
22696,2012-11-04,41.76306238322002,-87.67122688237026
22797,2012-11-25,41.666595761959464,-87.63352944888443
22814,2012-11-29,41.6838880651103,-87.62838254168845
22698,2012-11-05,41.71412159466733,-87.66755040715977
22751,2012-10-21,41.78044691781303,-87.68593081309932
22731,2012-11-11,41.79247830251465,-87.71333947096919
22734,2012-11-08,41.78663501393955,-87.65953825666244
22857,2012-12-07,41.85617766094475,-87.72000579378273
22791,2012-11-23,41.89508812171192,-87.73592295686372
22847,2012-12-04,41.933100620257605,-87.76626424647743
22845,2012-11-24,41.738469316339426,-87.61229306276786
22875,2012-12-08,41.74322012954117,-87.72285585454973
22761,2012-11-15,41.84786402114715,-87.72710576119677
22819,2012-11-29,41.70383116890087,-87.6110095104206
22779,2012-11-21,41.92085382177723,-87.72422228005568
22695,2012-11-03,41.93663772285728,-87.65671099170079
22856,2012-12-06,41.99409812904037,-87.69275071535047
22794,2012-11-24,41.96083215578712,-87.73765516959546
22764,2012-11-03,41.909979590948986,-87.72154705335026
22880,2012-12-08,41.768057559675405,-87.70036901390684
22763,2012-11-16,41.92061640063091,-87.74378529739953
22590,2012-10-10,41.799093,-87.676355
22885,2012-12-13,41.696980387822855,-87.708307837765
22959,2012-12-16,41.78698767108157,-87.63779306654475
22999,2013-01-07,41.761848309935615,-87.6128361363185
22935,2012-12-24,42.00124176001517,-87.69390272310389
22913,2012-12-19,41.94727677177799,-87.64396336821422
22922,2012-12-20,41.87857420041892,-87.69129645686662
22961,2012-11-27,41.99439754310498,-87.66477256900474
22941,2012-12-26,42.01260742489915,-87.67882376518992
22945,2012-12-29,41.801512730482315,-87.63817177873709
22929,2012-12-19,41.83381607695767,-87.72893895821181
22995,2013-01-08,41.79738403422023,-87.6741387806469
22951,2012-12-31,41.679563185829586,-87.57446169756882
22901,2012-12-17,41.76262401547905,-87.59010601301935
22927,2012-12-21,41.73444387753959,-87.55868965267702
23005,2013-01-12,41.89640151156883,-87.71147215032398
23011,2013-01-14,41.746390946313525,-87.61023944959817
22991,2013-01-09,41.773865388432775,-87.67388971483118
22897,2012-12-16,41.97589876640713,-87.72862146137612
22986,2013-01-08,41.773865388432775,-87.67388971483118
23033,2013-01-17,41.827512951098534,-87.6122215066787
22993,2013-01-09,41.78663501393955,-87.65953825666244
22973,2012-12-13,41.88660829662456,-87.7699790929198
23007,2013-01-11,41.80234407851368,-87.75015963415521
23017,2013-01-16,41.727594862920476,-87.61078624723861
24885,2014-02-20,41.68946424859011,-87.65604262157879
23042,2013-01-18,41.85949705619849,-87.70208752681371
23030,2013-01-17,41.85949705619849,-87.70208752681371
23078,2013-01-26,41.77431598673143,-87.64459275111851
23051,2013-01-20,41.87160343768292,-87.72780450372919
23093,2012-12-20,41.914594703639665,-87.64598414545318
23087,2013-01-28,41.70383116890087,-87.6110095104206
23080,2013-01-25,41.69642224594991,-87.61383769561644
23038,2013-01-17,41.87160343768292,-87.72780450372919
23073,2013-01-25,41.78663501393955,-87.65953825666244
23091,2013-01-29,41.773865388432775,-87.67388971483118
23098,2013-01-30,41.797624756699484,-87.65496441992433
24476,2013-10-25,41.74902879353594,-87.55011568290443
23125,2013-02-04,41.80584217497394,-87.6101482688478
23236,2013-02-28,41.85617766094475,-87.72000579378273
23136,2013-02-07,41.81917312588807,-87.69425779451505
23105,2013-01-31,41.98995651814366,-87.7287294801196
22831,2012-12-02,41.871446153729664,-87.73881348224457
23119,2013-02-05,41.74322012954117,-87.72285585454973
23135,2013-01-10,41.96565362237354,-87.64866255120562
23650,2013-05-13,41.78300273614535,-87.67169558805428
23245,2013-01-06,41.87864661458966,-87.70306431456096
23102,2013-01-31,41.86339608375786,-87.72757055144685
23151,2013-02-13,41.89214493634594,-87.6892665472431
23148,2013-02-11,41.93008713413546,-87.66185635438525
25754,2014-08-02,41.946835494207065,-87.72097547378975
23246,2013-03-06,41.6838880651103,-87.62838254168845
23256,2013-03-08,41.816259794216634,-87.64271573364611
23222,2013-03-01,41.74322012954117,-87.72285585454973
23250,2013-03-07,41.80234407851368,-87.75015963415521
23223,2013-02-28,41.75588353382927,-87.5546155874114
23266,2013-02-23,41.93542523315569,-87.72832963969199
23269,2013-03-11,41.71157195857777,-87.53514326296661
25002,2013-09-25,41.90488115605958,-87.649813542045
23171,2013-02-14,41.87378563670539,-87.74992639339095
23231,2013-03-02,41.797624756699484,-87.65496441992433
23344,2013-03-17,41.93542523315569,-87.72832963969199
23410,2013-04-03,41.7525380919023,-87.64166300497011
23367,2013-03-24,41.78677169608422,-87.64982436232732
23279,2012-09-15,41.83974052033492,-87.6545901718835
23381,2013-03-28,41.874022066256174,-87.75970821374955
23283,2013-02-25,41.79187016066322,-87.7820046303372
23207,2013-02-22,41.77401236186888,-87.66407320502391
23760,2013-05-21,41.87160343768292,-87.72780450372919
23375,2013-03-27,41.76321757057551,-87.65890686445357
23329,2013-03-14,41.70383116890087,-87.6110095104206
23373,2013-03-27,41.87332657943268,-87.68015287251173
23395,2013-03-22,41.78677169608422,-87.64982436232732
23331,2013-03-14,41.88742436400076,-87.75042738340971
23387,2013-03-21,41.77403334689327,-87.63340854733907
23482,2013-03-28,41.87127407357244,-87.693547198147
23402,2013-03-29,41.75588353382927,-87.5546155874114
23434,2013-04-09,41.771940372267245,-87.60048047183147
23418,2013-04-04,41.76306238322002,-87.67122688237026
23416,2013-04-05,41.90657239476278,-87.69700965809407
23385,2013-03-29,41.81917312588807,-87.69425779451505
23477,2013-04-14,41.76262401547905,-87.59010601301935
23592,2013-05-01,41.96113710892082,-87.67216902498063
23588,2013-04-25,41.7525380919023,-87.64166300497011
23517,2013-04-22,41.76338156989928,-87.64921803189903
23460,2013-04-12,41.88447876845041,-87.71161752068966
23612,2013-05-06,41.752767221836876,-87.62467123048934
23562,2013-04-29,41.70383116890087,-87.6110095104206
26721,2015-02-14,41.741151322468276,-87.6703260056083
23560,2013-04-29,41.77901233427185,-87.57797961182104
23604,2013-04-04,41.92061640063091,-87.74378529739953
23674,2013-05-14,41.84294015210362,-87.61900952261598
23584,2013-05-01,41.94590067495424,-87.73798624747116
23600,2013-05-01,41.70773850235977,-87.64590687384455
23676,2013-05-17,41.82266821294725,-87.62455018113039
23568,2013-04-04,41.8557698182401,-87.6754049138539
23633,2013-05-10,41.896555307994326,-87.77031729996843
23638,2013-05-09,41.736476137467,-87.54185760910727
23636,2013-05-10,41.85949705619849,-87.70208752681371
23813,2013-06-13,41.8977016468884,-87.75077189901415
23816,2013-06-14,41.90859557571108,-87.76076524070324
23777,2013-06-02,41.807829521282585,-87.733051979488
23669,2013-05-13,41.67142870015332,-87.60954143547225
23814,2013-06-12,41.87332657943268,-87.68015287251173
23768,2013-06-05,41.983261841560406,-87.67918438394987
23778,2013-06-08,41.87378563670539,-87.74992639339095
23678,2013-05-19,41.92812261631189,-87.72810292902983
23856,2013-06-24,41.85617766094475,-87.72000579378273
23829,2013-06-18,41.76834971022245,-87.6835072551083
23840,2013-06-20,41.7807893153366,-87.59384811493217
23879,2013-06-28,41.79011397978209,-87.67185931622815
23835,2013-06-20,41.88475958490609,-87.69637532976115
23894,2013-07-01,41.736476137467,-87.54185760910727
23901,2013-07-02,41.76262401547905,-87.59010601301935
23939,2013-07-12,41.75588353382927,-87.5546155874114
23924,2013-07-09,41.81917312588807,-87.69425779451505
23920,2013-07-08,41.87950437401123,-87.73053756092136
23896,2013-06-26,41.67142870015332,-87.60954143547225
23993,2013-07-19,41.76262401547905,-87.59010601301935
23926,2013-07-04,41.808825979897605,-87.59480958079875
24030,2013-07-24,41.86106231793755,-87.71175333466415
24119,2013-08-13,41.871527842666985,-87.70599876572471
24025,2013-07-26,41.85949705619849,-87.70208752681371
24019,2013-07-24,41.816259794216634,-87.64271573364611
23991,2013-07-21,41.77403334689327,-87.63340854733907
23999,2013-05-16,41.76338156989928,-87.64921803189903
23998,2013-07-12,41.78698767108157,-87.63779306654475
23990,2013-07-19,41.68946424859011,-87.65604262157879
24065,2013-08-03,41.871527842666985,-87.70599876572471
24083,2013-08-06,41.76249938920996,-87.57408306276358
24070,2013-08-04,41.85617766094475,-87.72000579378273
24120,2013-08-14,41.77415300766171,-87.65435819763533
24004,2013-07-20,41.83974052033492,-87.6545901718835
24127,2013-05-17,41.727594862920476,-87.61078624723861
24103,2013-08-10,41.83171232034127,-87.67125976079232
24126,2013-08-15,41.857936851965796,-87.61615669240534
24139,2013-08-17,41.93383535752076,-87.6768329496008
24142,2013-08-17,41.90859557571108,-87.76076524070324
24263,2013-09-12,41.7525380919023,-87.64166300497011
24186,2013-08-23,42.01244302143223,-87.66771226779393
24253,2013-09-10,41.89640151156883,-87.71147215032398
25557,2014-07-08,41.76834971022245,-87.6835072551083
24131,2013-08-15,41.81284668724967,-87.71438419781182
24074,2013-08-05,41.827512951098534,-87.6122215066787
24162,2013-08-21,41.87864661458966,-87.70306431456096
24245,2013-08-25,41.89640151156883,-87.71147215032398
24318,2013-09-16,41.88531843618722,-87.72096934436287
24240,2013-09-08,41.85949705619849,-87.70208752681371
14125,2013-10-09,41.868184,-87.709158
24286,2013-07-31,41.73444387753959,-87.55868965267702
24232,2013-09-04,41.7775071026438,-87.6170764334924
24252,2013-09-10,41.945173501975376,-87.83043740870407
24234,2013-09-06,41.882258120789565,-87.74043730896473
24222,2013-09-04,41.76937140191418,-87.61830028809965
24195,2013-08-28,41.76348435534147,-87.63948112789724
24242,2013-07-01,41.89814353357864,-87.7212866341078
25908,2014-09-05,41.71460317188937,-87.56284277036215
24170,2013-08-22,41.91403695448992,-87.68242711336835
24269,2013-07-29,41.84680057641784,-87.63719087407858
24136,2013-08-15,41.827512951098534,-87.6122215066787
24334,2013-09-19,41.96083215578712,-87.73765516959546
4792,2012-01-08,41.78677169608422,-87.64982436232732
24353,2013-09-24,41.76968445314157,-87.58373152445729
24398,2013-09-26,41.896555307994326,-87.77031729996843
24405,2013-10-04,41.72919521259796,-87.65408251272406
24329,2013-09-19,41.87127407357244,-87.693547198147
24369,2013-09-27,41.75588353382927,-87.5546155874114
24333,2013-09-19,41.773865388432775,-87.67388971483118
24472,2013-10-23,41.922969891544504,-87.7022889242002
24416,2013-10-06,41.874022066256174,-87.75970821374955
24181,2013-07-07,41.701017,-87.628788
24474,2013-10-22,41.72838895402763,-87.67136167636781
24432,2013-10-14,41.94603194216375,-87.7544610902383
24471,2013-10-21,41.67142870015332,-87.60954143547225
24463,2013-10-17,41.76834971022245,-87.6835072551083
24459,2013-10-21,41.76968445314157,-87.58373152445729
24441,2013-09-26,41.92127931200162,-87.76585597543514
24430,2013-10-13,41.73444387753959,-87.55868965267702
24526,2013-11-08,41.85850520405937,-87.62820090187728
24490,2013-10-31,41.88742436400076,-87.75042738340971
24492,2013-10-31,41.88485404217627,-87.73069414219584
24523,2013-11-06,41.75588353382927,-87.5546155874114
24532,2013-11-07,41.78300273614535,-87.67169558805428
24518,2013-11-05,41.89668030855744,-87.76054647904562
24553,2013-11-15,41.77403334689327,-87.63340854733907
24625,2013-12-07,41.746390946313525,-87.61023944959817
24589,2013-11-26,41.76834971022245,-87.6835072551083
24605,2014-01-01,41.761848309935615,-87.6128361363185
24615,2013-11-28,41.78387893636528,-87.7424611100778
24547,2013-11-13,41.946525614706225,-87.70410938702939
24586,2013-11-25,41.72424275057332,-87.64167288915786
25347,2014-05-16,41.90972139167612,-87.71216006974878
24561,2013-11-17,41.959253897327734,-87.70396977763497
24584,2013-11-21,41.666595761959464,-87.63352944888443
24355,2013-09-24,41.778413,-87.607493
24598,2013-11-30,41.871527842666985,-87.70599876572471
26078,2014-10-07,42.01244302143223,-87.66771226779393
24652,2013-12-14,41.71469287357359,-87.60909885810409
25349,2014-05-22,41.7414285523383,-87.65106269611917
24681,2013-12-22,41.89640151156883,-87.71147215032398
24688,2013-12-19,41.99409812904037,-87.69275071535047
24655,2013-12-09,41.83171232034127,-87.67125976079232
24638,2013-12-11,41.87127407357244,-87.693547198147
24642,2013-12-11,41.849803998598006,-87.7103281932102
24744,2014-01-15,41.69642224594991,-87.61383769561644
24746,2014-01-14,41.797624756699484,-87.65496441992433
24792,2013-12-21,41.79863894338819,-87.5877460884781
24769,2014-01-21,41.746390946313525,-87.61023944959817
26080,2014-10-06,41.76348435534147,-87.63948112789724
24759,2014-01-15,41.898184089326996,-87.62276830453683
24777,2014-01-21,41.816259794216634,-87.64271573364611
24704,2013-12-31,41.970291002692,-87.75898245481322
24813,2014-02-04,41.87864661458966,-87.70306431456096
24691,2013-12-27,41.73444387753959,-87.55868965267702
24811,2014-02-03,41.77401236186888,-87.66407320502391
24877,2014-02-14,41.80584217497394,-87.6101482688478
24790,2014-01-22,41.99526954848544,-87.76498380154295
24858,2014-02-13,41.78285867102134,-87.60901140985611
24901,2014-02-24,41.8977016468884,-87.75077189901415
24780,2014-01-23,41.68946424859011,-87.65604262157879
24856,2014-01-29,41.8977016468884,-87.75077189901415
24781,2014-01-23,41.89640151156883,-87.71147215032398
24766,2014-01-19,41.75588353382927,-87.5546155874114
24738,2014-01-12,41.945173501975376,-87.83043740870407
26058,2014-10-05,41.75588353382927,-87.5546155874114
24794,2014-01-27,41.89668030855744,-87.76054647904562
26157,2014-10-22,41.761848309935615,-87.6128361363185
24776,2014-01-03,41.90964800996559,-87.74603586059577
24908,2014-02-26,41.87378563670539,-87.74992639339095
25048,2014-03-22,41.74902879353594,-87.55011568290443
24806,2014-02-02,41.797624756699484,-87.65496441992433
24860,2014-02-14,41.666595761959464,-87.63352944888443
25715,2014-08-02,41.77431598673143,-87.64459275111851
24874,2014-02-12,41.7525380919023,-87.64166300497011
24909,2014-02-21,41.90859557571108,-87.76076524070324
24921,2014-03-03,41.87950437401123,-87.73053756092136
25159,2014-04-14,41.797624756699484,-87.65496441992433
25183,2014-04-18,41.961751461299066,-87.68758482884597
25091,2014-03-30,41.74162575164523,-87.63422919319454
25109,2014-04-04,41.85949705619849,-87.70208752681371
25161,2014-04-15,41.69547032077243,-87.63871375608302
25107,2014-04-04,41.77901233427185,-87.57797961182104
25165,2014-04-15,41.76338156989928,-87.64921803189903
25077,2014-03-27,41.754093578755395,-87.60568903900216
25093,2014-03-31,41.74902879353594,-87.55011568290443
25081,2014-03-21,41.71469287357359,-87.60909885810409
24934,2014-02-28,41.88531843618722,-87.72096934436287
25213,2014-04-24,41.87950437401123,-87.73053756092136
24926,2014-03-05,41.76249938920996,-87.57408306276358
25200,2014-04-23,41.768057559675405,-87.70036901390684
25224,2014-04-28,41.97081525221275,-87.8450563012218
25268,2014-05-08,41.882258120789565,-87.74043730896473
25193,2014-04-17,41.7525380919023,-87.64166300497011
24929,2014-03-05,41.76262401547905,-87.59010601301935
25008,2014-02-23,41.754093578755395,-87.60568903900216
25225,2014-04-20,41.65187734610241,-87.60088447864855
25265,2014-05-09,42.01244302143223,-87.66771226779393
25028,2014-03-17,41.88742436400076,-87.75042738340971
25246,2014-04-23,41.77901233427185,-87.57797961182104
25264,2014-05-08,41.93380389605176,-87.71237114491878
25309,2014-05-16,41.79011397978209,-87.67185931622815
25380,2014-05-30,41.87160343768292,-87.72780450372919
25320,2014-05-18,41.73444387753959,-87.55868965267702
25318,2014-05-16,41.90859557571108,-87.76076524070324
25323,2014-05-19,41.87950437401123,-87.73053756092136
25407,2014-06-05,41.99409812904037,-87.69275071535047
25390,2014-06-01,41.96103244422019,-87.72048500756398
25394,2014-06-02,41.88742436400076,-87.75042738340971
25338,2014-05-17,41.73444387753959,-87.55868965267702
25280,2014-05-11,41.97650077591348,-87.80437903564311
26591,2015-02-04,41.76262401547905,-87.59010601301935
25327,2014-05-19,41.75588353382927,-87.5546155874114
25282,2014-05-11,41.69547032077243,-87.63871375608302
25341,2014-05-22,41.80584217497394,-87.6101482688478
25302,2014-05-14,41.849803998598006,-87.7103281932102
25364,2014-05-20,41.76338156989928,-87.64921803189903
25119,2014-04-07,41.78698767108157,-87.63779306654475
25454,2014-06-15,41.92812261631189,-87.72810292902983
25470,2014-06-17,41.86106231793755,-87.71175333466415
25429,2014-06-03,41.692884467658715,-87.67609364916628
25463,2014-06-17,41.975196115486014,-87.7777912259449
25457,2014-06-15,41.761848309935615,-87.6128361363185
25464,2014-06-16,41.98995651814366,-87.7287294801196
25433,2014-05-31,41.70383116890087,-87.6110095104206
25443,2014-06-12,41.754093578755395,-87.60568903900216
25501,2014-05-23,41.666595761959464,-87.63352944888443
25495,2014-05-29,41.874022066256174,-87.75970821374955
25526,2014-05-02,41.89927777412407,-87.69803635562148
25550,2014-07-07,41.71157195857777,-87.53514326296661
25476,2014-06-13,41.87378563670539,-87.74992639339095
25509,2014-06-27,42.00124176001517,-87.69390272310389
25507,2014-06-25,41.68946424859011,-87.65604262157879
25504,2014-06-24,41.882258120789565,-87.74043730896473
25508,2014-06-27,41.95905006860531,-87.65052817955832
25555,2014-07-07,41.90859557571108,-87.76076524070324
25688,2014-07-26,41.87378563670539,-87.74992639339095
17784,2014-08-13,41.98995651814366,-87.7287294801196
25611,2014-07-17,41.754093578755395,-87.60568903900216
25589,2014-07-14,41.808825979897605,-87.59480958079875
25574,2014-06-10,41.782825317224116,-87.62314628051145
25599,2014-07-16,41.74976715962443,-87.69365707320661
25584,2014-07-12,41.85949705619849,-87.70208752681371
25573,2014-07-10,41.82833689387442,-87.69731896066028
25566,2014-06-14,41.79011397978209,-87.67185931622815
25588,2014-07-14,41.87064689938192,-87.6506497326361
25943,2014-07-29,41.692884467658715,-87.67609364916628
4829,2012-01-08,41.75234012380501,-87.65620324719602
25788,2014-08-15,41.7634178584132,-87.72658558081221
25872,2014-09-01,41.9435341388869,-87.65664018108053
25714,2014-08-02,41.76937140191418,-87.61830028809965
25685,2014-07-28,41.94590067495424,-87.73798624747116
25982,2014-09-14,41.80584217497394,-87.6101482688478
25975,2015-02-28,41.65187734610241,-87.60088447864855
25893,2014-09-03,41.845524845337415,-87.68263289077746
25954,2014-08-01,41.896555307994326,-87.77031729996843
25962,2014-08-07,41.99409812904037,-87.69275071535047
26000,2014-09-21,41.752767221836876,-87.62467123048934
25993,2014-09-18,41.89814353357864,-87.7212866341078
25951,2014-08-20,41.74902879353594,-87.55011568290443
25974,2014-07-13,41.83171232034127,-87.67125976079232
26085,2014-10-10,41.946960029380456,-87.67128478618368
26068,2014-10-08,41.79247830251465,-87.71333947096919
26069,2014-09-26,41.79247830251465,-87.71333947096919
26061,2014-10-01,41.797624756699484,-87.65496441992433
26126,2014-10-19,41.727594862920476,-87.61078624723861
26110,2014-10-15,41.7775071026438,-87.6170764334924
26117,2014-10-16,41.75234012380501,-87.65620324719602
26119,2014-10-17,41.95082428027168,-87.6568681312136
26092,2014-10-12,41.75234012380501,-87.65620324719602
26109,2014-10-16,41.75230412169883,-87.67079070570207
26130,2014-10-17,41.86339608375786,-87.72757055144685
26146,2014-10-15,41.67142870015332,-87.60954143547225
124,2011-03-19,41.87378563670539,-87.74992639339095
26438,2015-01-01,41.81585516549826,-87.66973299715312
26555,2015-01-23,41.874022066256174,-87.75970821374955
25973,2014-05-03,41.781492,-87.614441
1581,2011-06-24,41.72774441094284,-87.58412205263177
416,2011-04-08,41.92127931200162,-87.76585597543514
78,2011-03-17,41.76306238322002,-87.67122688237026
26647,2015-02-16,41.990304271072645,-87.80904828262894
2455,2011-08-16,41.90859557571108,-87.76076524070324
1374,2011-06-10,41.76262401547905,-87.59010601301935
1363,2011-06-10,41.76262401547905,-87.59010601301935
1362,2011-06-10,41.76262401547905,-87.59010601301935
4804,2011-12-27,41.77901233427185,-87.57797961182104
4337,2011-12-01,41.961751461299066,-87.68758482884597
10440,2013-01-19,41.67142870015332,-87.60954143547225
22002,2012-07-07,41.75588353382927,-87.5546155874114
5206,2012-02-10,41.72424275057332,-87.64167288915786
1385,2011-06-10,41.76262401547905,-87.59010601301935
1367,2011-06-10,41.76262401547905,-87.59010601301935
4706,2012-01-01,41.89668030855744,-87.76054647904562
4720,2012-01-03,41.76262401547905,-87.59010601301935
4183,2011-11-20,41.87857420041892,-87.69129645686662
22615,2012-10-09,41.886726300238415,-87.76019562402199
6791,2012-05-11,41.94590067495424,-87.73798624747116
4182,2011-11-20,41.87857420041892,-87.69129645686662
10444,2013-01-19,41.67142870015332,-87.60954143547225
6378,2012-04-16,42.001782139404575,-87.6674126418768
6586,2012-04-29,41.68921191469614,-87.61100737066091
4262,2011-11-25,42.01260742489915,-87.67882376518992
19745,2011-05-10,41.990304271072645,-87.80904828262894
10439,2013-01-19,41.67142870015332,-87.60954143547225
4264,2011-11-25,42.01260742489915,-87.67882376518992
8547,2012-09-07,41.76968445314157,-87.58373152445729
6789,2012-05-11,41.94590067495424,-87.73798624747116
6730,2012-05-03,41.78044691781303,-87.68593081309932
10412,2012-10-04,41.94603194216375,-87.7544610902383
5174,2012-02-09,41.88485404217627,-87.73069414219584
19704,2011-04-29,41.782825317224116,-87.62314628051145
19774,2011-05-11,41.89508812171192,-87.73592295686372
2107,2011-07-22,41.85636,-87.708405
19787,2011-05-22,41.922813294908146,-87.71205456901164
19911,2011-06-06,41.696980387822855,-87.708307837765
19934,2011-06-22,41.874022066256174,-87.75970821374955
19937,2011-06-24,41.945173501975376,-87.83043740870407
367,2011-04-06,41.7525380919023,-87.64166300497011
6204,2012-03-30,41.896555307994326,-87.77031729996843
2146,2011-06-16,41.90845296967473,-87.77055367159564
1856,2011-07-14,41.67142870015332,-87.60954143547225
851,2011-05-09,41.87857420041892,-87.69129645686662
4692,2011-12-30,41.7525380919023,-87.64166300497011
1390,2011-06-01,41.98378774681741,-87.66454572103251
26296,2014-11-28,41.917757483001814,-87.63272508691801
1033,2011-05-22,41.87864661458966,-87.70306431456096
4268,2011-11-26,41.773865388432775,-87.67388971483118
2772,2011-09-02,41.87378563670539,-87.74992639339095
284,2011-04-01,41.76431172951623,-87.56359100033748
6547,2012-04-22,41.67822114705429,-87.64913796758377
6118,2012-03-28,41.6838880651103,-87.62838254168845
10574,2013-02-07,41.76321757057551,-87.65890686445357
5474,2012-03-03,41.66864653295679,-87.54054535934227
6558,2012-04-08,41.70773850235977,-87.64590687384455
7050,2012-06-01,41.78677169608422,-87.64982436232732
9935,2012-11-28,41.85949705619849,-87.70208752681371
7163,2012-06-07,41.909979590948986,-87.72154705335026
19456,2011-03-14,41.78927362075612,-87.69178999730438
3743,2011-10-06,41.7525380919023,-87.64166300497011
9297,2012-10-03,41.72774441094284,-87.58412205263177
5862,2011-10-04,41.89668030855744,-87.76054647904562
9002,2012-09-16,41.83974052033492,-87.6545901718835
10073,2012-12-20,41.92127931200162,-87.76585597543514
9381,2012-10-08,41.801512730482315,-87.63817177873709
6820,2012-05-13,41.6838880651103,-87.62838254168845
7422,2012-06-28,41.78285867102134,-87.60901140985611
20443,2011-09-19,41.76834971022245,-87.6835072551083
13182,2013-08-01,41.71469287357359,-87.60909885810409
19460,2011-03-15,41.78663501393955,-87.65953825666244
10778,2013-02-18,41.70383116890087,-87.6110095104206
12020,2013-05-15,41.75106134887425,-87.59072484011847
15326,2014-02-04,41.89814353357864,-87.7212866341078
19094,2015-01-01,41.77913041738284,-87.78102419086231
14693,2013-11-29,41.89508812171192,-87.73592295686372
14994,2014-01-01,41.90845296967473,-87.77055367159564
17114,2014-06-19,41.8977016468884,-87.75077189901415
16009,2014-03-20,41.851806,-87.625958
24283,2013-09-10,41.948971,-87.644181
19467,2011-03-16,41.849803998598006,-87.7103281932102
74,2011-03-18,41.945173501975376,-87.83043740870407
104,2011-03-20,41.85617766094475,-87.72000579378273
77,2011-03-17,41.76306238322002,-87.67122688237026
16134,2014-03-27,41.78044691781303,-87.68593081309932
336,2011-04-04,41.76249938920996,-87.57408306276358
19470,2011-03-17,41.74976715962443,-87.69365707320661
153,2011-03-21,41.90746383055881,-87.63744904254162
147,2011-03-23,41.782825317224116,-87.62314628051145
149,2011-03-22,41.87382200735256,-87.76950132354493
596,2011-04-22,41.78663501393955,-87.65953825666244
16715,2014-05-17,41.903716,-87.64322
1120,2011-05-27,41.97650077591348,-87.80437903564311
1179,2011-06-01,41.82996605417659,-87.64110243441684
19471,2011-03-16,41.96103244422019,-87.72048500756398
342,2011-04-04,41.741151322468276,-87.6703260056083
1031,2011-05-22,41.87864661458966,-87.70306431456096
19473,2011-03-17,41.746390946313525,-87.61023944959817
2324,2011-08-10,41.692884467658715,-87.67609364916628
1879,2011-07-15,41.797624756699484,-87.65496441992433
2295,2011-08-08,41.857936851965796,-87.61615669240534
2244,2011-08-07,41.845524845337415,-87.68263289077746
2314,2011-08-07,41.83468010175855,-87.61754716008623
2300,2011-08-09,41.77403334689327,-87.63340854733907
2304,2011-08-08,41.75106134887425,-87.59072484011847
2305,2011-08-08,41.75106134887425,-87.59072484011847
2168,2011-08-03,41.94577927963916,-87.77406926485024
1943,2011-07-14,41.88742436400076,-87.75042738340971
2293,2011-07-21,41.8977016468884,-87.75077189901415
1383,2011-06-10,41.76262401547905,-87.59010601301935
2145,2011-06-16,41.90845296967473,-87.77055367159564
2773,2011-09-02,41.87378563670539,-87.74992639339095
1957,2011-07-19,42.011902012849745,-87.6959392855167
2387,2011-08-14,41.76968445314157,-87.58373152445729
2386,2011-08-14,41.76968445314157,-87.58373152445729
2313,2011-08-07,41.83468010175855,-87.61754716008623
2326,2011-08-10,41.768057559675405,-87.70036901390684
1829,2011-07-01,41.72838895402763,-87.67136167636781
2350,2011-08-12,41.72774441094284,-87.58412205263177
2380,2011-08-14,41.76262401547905,-87.59010601301935
2359,2011-08-12,41.746390946313525,-87.61023944959817
21209,2012-02-28,41.666595761959464,-87.63352944888443
2408,2011-06-09,41.91271841450584,-87.79063327194525
2409,2011-06-09,41.91271841450584,-87.79063327194525
2405,2011-06-09,41.91271841450584,-87.79063327194525
2407,2011-06-09,41.91271841450584,-87.79063327194525
2404,2011-06-09,41.91271841450584,-87.79063327194525
2484,2011-08-18,41.70773850235977,-87.64590687384455
2438,2011-08-12,41.72424275057332,-87.64167288915786
2789,2011-09-04,41.92300478801464,-87.69248020619017
2446,2011-08-13,41.77913041738284,-87.78102419086231
2360,2011-08-12,41.746390946313525,-87.61023944959817
2462,2011-05-27,41.78698767108157,-87.63779306654475
